scriptName,time,crash,errorMessage
"Matlab-Machine/018_Data classification prediction based on convolutional neural networks/main.m",17.4240527,1,Invalid data type. First argument must be numeric or logical.
"Matlab-Machine/019_Time series forecasting based on convolutional neural networks/main.m",57.6228119,1,Invalid data type. First argument must be numeric or logical.
"Matlab-Machine/020_Data regression prediction based on BP neural network - predicting new data/NewData.m",3.490102,0,
"Matlab-Machine/020_Data regression prediction based on BP neural network - predicting new data/main.m",0.2895779,1,Not enough input arguments.
"Matlab-Machine/021_Data regression prediction based on long short-term memory networks/main.m",48.1962846,1,Invalid data type. First argument must be numeric or logical.
"Matlab-Machine/022_Data classification prediction based on long short-term memory network/main.m",43.3908389,1,Invalid data type. First argument must be numeric or logical.
"Matlab-Machine/023_Time series forecasting based on long short-term memory networks/main.m",149.7139765,1,Invalid data type. First argument must be numeric or logical.
"Matlab-Machine/024_Data regression prediction based on particle swarm optimization algorithm optimized BP neural network/main.m",0.2165694,1,Not enough input arguments.
"Matlab-Machine/025_Data classification prediction based on particle swarm optimization algorithm optimized BP neural network/main.m",0.258067,1,Not enough input arguments.
"Matlab-Machine/026_Time series forecasting based on particle swarm optimization algorithm optimized BP neural network/main.m",0.2321119,1,Not enough input arguments.
"Matlab-Machine/027_Data regression prediction based on extreme learning machine/main.m",0.6078816,0,
"Matlab-Machine/028_Data classification prediction based on extreme learning machine/main.m",3.3061538,0,
"Matlab-Machine/029_Time series forecasting based on extreme learning machine/main.m",1.7904319,0,
"Matlab-Machine/030_Data regression prediction based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m",3.5382357,0,
"Matlab-Machine/031_Data classification prediction based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m",4.3071983,0,
"Matlab-Machine/032_Time series forecasting based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m",3.5310232,0,
"Matlab-Machine/033_Data regression prediction based on partial least squares algorithm/main.m",2.3986588,0,
"Matlab-Machine/034_Data classification prediction based on partial least squares algorithm/main.m",1.9725517,0,
"Matlab-Machine/035_Time series forecasting based on partial least squares algorithm/main.m",1.7824259,0,
"Matlab-Machine/036_Data regression prediction based on least squares support vector machine/main.m",0.3054801,0,
"MatlabFunc/ANNS/Hashing/GenKmeansPartitions.m",0.0446863,1,Undefined function 'fvecs_read' for input arguments of type 'char'.
"MatlabFunc/ANNS/Hashing/HashingRunLongCode.m",0.0265467,1,Undefined function 'checkFILEmkDIR' for input arguments of type 'char'.
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_bb_ARS.m",0.1217369,0,
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_bb_BRS.m",0.1060735,0,
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_bb_final_minModulus.m",0.0338396,1,Undefined function 'randint' for input arguments of type 'double'.
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_sumrate.m",-1,NaN,
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Waveform Design With Given Radar Beampatterns/multi_opt_comparison_SER.m",0.0412924,1,Undefined function 'cvx_solver' for input arguments of type 'char'.
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Waveform Design With Given Radar Beampatterns/multi_opt_comparison_sumrate.m",0.032558,1,Undefined function 'cvx_solver' for input arguments of type 'char'.
"Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Waveform Design With Given Radar Beampatterns/sumrate_PD_tradeoff.m",8.3247193,0,
"Must-Reading-on-ISAC/Codes/Fan2018TWC by Nate Raymondi/SeparatedDeployment_BPmatching.m",0.0391229,1,Undefined function 'cvx_begin' for input arguments of type 'char'.
"Must-Reading-on-ISAC/Codes/Fan2018TWC by Nate Raymondi/SeparatedDeployment_SidelobeMin.m",0.0344679,1,Undefined function 'cvx_begin' for input arguments of type 'char'.
"NaveGo/examples/allan-variance/navego_example_allan.m",0.5233034,1,Unrecognized function or variable 'navego_print_version'.
"NaveGo/examples/real-data/navego_example_real_ekinox.m",25.716483,0,
"NaveGo/examples/real-data/navego_example_real_gnss_outage.m",42.9498087,0,
"NaveGo/examples/real-data/navego_example_real_ins_ekinox.m",78.8579791,0,
"NaveGo/examples/real-data/navego_example_real_mpu6000.m",56.3536921,0,
"NaveGo/examples/sensor-read-example/navego_example_sensor_read.m",8.3173183,0,
"NaveGo/examples/synthetic-data/navego_example_synth.m",1.6235785,1,"The current random number generator is the legacy generator.  This is because you have executed a command such as rand('state',0), which activates MATLAB's legacy random number behavior.  You may not use RNG to reseed the legacy random number generator.

Use rng('default') to reinitialize the random number generator to its startup configuration, or call RNG using a specific generator type, such as rng(seed,'twister')."
"NaveGo/examples/visual-data/navego_example_canada_data.m",195.466835,0,
"NaveGo/examples/visual-data/navego_example_katwijk_data.m",1.7165006,1,Unable to find file or directory './katwijk-planetary-data/data/gnss_planetary_r.mat'.
"NaveGo/examples/visual-data/canada-planetary-data/scripts/gnss_sparse_structure.m",0.0391573,1,Unable to find or open './external-data/canada/gnss/global-pose-utm.txt'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/canada-planetary-data/scripts/gnss_structure.m",0.0353857,1,Unable to find or open './external-data/canada/gnss/global-pose-utm.txt'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/canada-planetary-data/scripts/imu_structure.m",0.0310429,1,Unable to find or open './external-data/canada/imu/imu.txt'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/canada-planetary-data/scripts/optimizer.m",0.0279926,0,
"NaveGo/examples/visual-data/canada-planetary-data/scripts/visual_structure.m",0.0330511,1,Unable to find file or directory './canada-planetary-data/data//gnss_planetary_r.mat'.
"NaveGo/examples/visual-data/katwijk-planetary-data/scripts/gnss_sparse_structure.m",0.0302289,1,Unable to find or open './external-data/katwijk/gnss/gps-latlong.txt'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/katwijk-planetary-data/scripts/gnss_structure.m",0.0306796,1,Unable to find or open './external-data/katwijk/gnss/gps-latlong.txt'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/katwijk-planetary-data/scripts/imu_structure.m",0.033254,1,Unable to find or open './external-data/katwijk/imu/imu0.csv'. Check the path and filename or file permissions.
"NaveGo/examples/visual-data/katwijk-planetary-data/scripts/optimizer.m",0.0366793,0,
"NaveGo/examples/visual-data/katwijk-planetary-data/scripts/visual_structure.m",0.0340611,1,Unable to find file or directory './katwijk-planetary-data/data/gnss_planetary_r.mat'.
"Octave/scratch.m",0.0179578,1,Unrecognized function or variable 'nn_params'.
"Octave/mlclass-ex1/ex1.m",-1,NaN,
"Octave/mlclass-ex1/ex1_multi.m",-1,NaN,
"Octave/mlclass-ex2/mlclass-ex2/ex2.m",-1,NaN,
"Octave/mlclass-ex2/mlclass-ex2/ex2_reg.m",0.1112846,1,Unrecognized function or variable 'e'.
"Octave/mlclass-ex3/mlclass-ex3/ex3.m",-1,NaN,
"Octave/mlclass-ex3/mlclass-ex3/ex3_nn.m",-1,NaN,
"Octave/mlclass-ex4/mlclass-ex4/ex4.m",-1,NaN,
"Octave/mlclass-ex5/mlclass-ex5/ex5.m",-1,NaN,
"Octave/mlclass-ex6/mlclass-ex6/ex6.m",-1,NaN,
"Octave/mlclass-ex6/mlclass-ex6/ex6_spam.m",-1,NaN,
"Octave/mlclass-ex6/mlclass-ex6/getVocabList.m",0.0265089,0,
"Octave/mlclass-ex7/mlclass-ex7/ex7.m",-1,NaN,
"Octave/mlclass-ex7/mlclass-ex7/ex7_pca.m",-1,NaN,
"OpenFace/exe/releases/package_windows_executables.m",0.0912005,1,No matching files named 'C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\OpenFace\exe\releases\..\..\Release\AU_predictors' were found.
"OpenTLD/compile.m",0.0714998,1,"Supported compiler not detected. You can install the freely available MinGW-w64 C/C++ compiler; see <a href=""matlab: helpview([docroot '/matlab/helptargets.map'],'install_mingw')"">Install MinGW-w64 Compiler</a>. For more options, visit <a href=""https://www.mathworks.com/support/compilers"">https://www.mathworks.com/support/compilers</a>."
"OpenTLD/run_TLD.m",0.1574162,1,Undefined function 'FSPECIAL' for input arguments of type 'char'.
"OpenTLD/img/cam_record.m",0.029272,1,Unrecognized function or variable 'vid'.
"OpenTLD/img/gt_create.m",0.0373062,1,Index exceeds the number of array elements. Index must not exceed 0.
"OpenTLD/img/gt_display.m",0.041143,1,Unable to find file or directory 'X:\PhD\Publications\2009-06_OLCV2009\Web\MultiFace\gt.mat'.
"OpenTLD/img/img_merge_frames.m",0.0765253,0,
"OpenTLD/other/init_workspace.m",0.0041361,0,
"OpenTLD/other/run_TLD_demo.m",0.0806985,1,Index exceeds the number of array elements. Index must not exceed 0.
"OpenTLD/other/stabilize.m",0.0268148,1,The file 'D:\_TLD_Video\bety\5272\tld.txt' could not be opened because: No such file or directory
"OpenTLD/other/usbclear.m",0.0236612,1,Unrecognized function or variable 'vid'.
"OpenTLD/test/test_bb_scan.m",0.0308609,1,Not enough input arguments.
"OpenTLD/test/test_face_detector.m",0.0092002,1,Undefined function 'feature_create' for input arguments of type 'char'.
"OpenTLD/test/test_featureGenerata.m",0.0253084,1,Undefined function 'tldFeatureGenerate' for input arguments of type 'double'.
"OpenTLD/test/test_getPatch.m",0.0192605,1,Invalid input arguments.
"OpenTLD/test/test_tmdPatch2Pattern.m",0.0801898,1,Undefined function 'FSPECIAL' for input arguments of type 'char'.
"OptimTraj/demo/acrobot/Derive_acrobot.m",4.6078167,1,Unrecognized function or variable 'G'.
"OptimTraj/demo/acrobot/MAIN.m",8.8491264,0,
"OptimTraj/demo/cartPole/Derive_cartPole.m",1.4434495,1,"Unable to create a symbolic variable 'empty' by using 'syms' inside a MATLAB function because 'empty' is an existing function name, class name, or other artifact name. Use 'sym' instead."
"OptimTraj/demo/cartPole/MAIN_minForce.m",4.2434692,0,
"OptimTraj/demo/cartPole/MAIN_minTime.m",7.4619881,0,
"OptimTraj/demo/cartPole/RESULTS_makePlots.m",7.1109484,0,
"OptimTraj/demo/cartPole/TEST_openLoopDynamics.m",1.041206,0,
"OptimTraj/demo/fiveLinkBiped/Derive_Equations.m",4.0160552,1,Unable to perform assignment because the left and right sides have a different number of elements.
"OptimTraj/demo/fiveLinkBiped/MAIN.m",3.0929837,0,
"OptimTraj/demo/fiveLinkBiped/RESULTS.m",21.2441236,0,
"OptimTraj/demo/fiveLinkBiped/TEST_drawRobot.m",0.2360789,0,
"OptimTraj/demo/fiveLinkBiped/costOfTransport/Derive_Equations.m",3.9803412,1,Unable to perform assignment because the left and right sides have a different number of elements.
"OptimTraj/demo/fiveLinkBiped/costOfTransport/MAIN.m",3.0835498,0,
"OptimTraj/demo/fiveLinkBiped/costOfTransport/TEST_drawRobot.m",0.2607034,0,
"OptimTraj/demo/fiveLinkBiped/costOfTransport/TEST_dynamics.m",0.0361325,1,Index in position 1 exceeds array bounds. Index must not exceed 5.
"OptimTraj/demo/fiveLinkBiped/costOfTransport/TEST_heelStrike.m",0.0348244,1,Undefined function 'heelStrikeMap' for input arguments of type 'struct'.
"OptimTraj/demo/goddardRocket/MAIN.m",0.195051,0,
"OptimTraj/demo/gradientsTutorial/MAIN.m",3.311736,0,
"OptimTraj/demo/minTimeBvp/MAIN.m",3.8792529,0,
"OptimTraj/demo/minimumSnap/chainIntegrator/MAIN.m",0.7632061,0,
"OptimTraj/demo/minimumSnap/minAccel/MAIN.m",1.3741126,0,
"OptimTraj/demo/minimumSnap/minJerk/MAIN.m",1.4507568,0,
"OptimTraj/demo/minimumSnap/minSnap/MAIN.m",1.4267604,0,
"OptimTraj/demo/minimumWork/MAIN_cstWork.m",52.8851734,0,
"OptimTraj/demo/minimumWork/MAIN_forceSquared.m",0.2977847,0,
"OptimTraj/demo/minimumWork/MAIN_smoothWork.m",1.3874576,0,
"OptimTraj/demo/quadRotor2d/Derive_EoM.m",0.8692097,1,"Character vectors and strings in the first argument can only specify a variable or number. To evaluate character vectors and strings representing symbolic expressions, use 'str2sym'."
"OptimTraj/demo/quadRotor2d/MAIN_minAccelTraj.m",8.1480525,0,
"OptimTraj/demo/quadRotor2d/MAIN_minForceTraj.m",9.4885335,0,
"OptimTraj/demo/quadRotor2d/MAIN_minJerkTraj.m",45.9079619,0,
"OptimTraj/demo/quadRotor2d/MAIN_simulate.m",0.2863835,0,
"OptimTraj/demo/quadRotor3d/MAIN_minThrottleTraj.m",9.4277585,0,
"OptimTraj/demo/quadRotor3d/MAIN_minTimeTraj.m",16.9909285,0,
"OptimTraj/demo/quadRotor3d/TESTRUNNER.m",5.3325482,0,
"OptimTraj/demo/quadRotor3d/test/TEST_Euler2RotMat.m",0.0196559,0,
"OptimTraj/demo/quadRotor3d/test/TEST_computePropOpPoint.m",0.0204017,0,
"OptimTraj/demo/quadRotor3d/test/TEST_definePropulsionModel.m",1.7801334,0,
"OptimTraj/demo/quadRotor3d/test/TEST_dynBodyFrame.m",0.037921,1,Undefined function 'dynBodyFrame' for input arguments of type 'struct'.
"OptimTraj/demo/quadRotor3d/test/TEST_dynQuadRotor3d.m",0.0407017,1,Undefined function 'dynQuadRotor3d' for input arguments of type 'struct'.
"OptimTraj/demo/quadRotor3d/test/TEST_plotPropLoc.m",0.1369869,0,
"OptimTraj/demo/quadRotor3d/utilities/loadPlant_QuadRotor3d.m",0.0266682,0,
"OptimTraj/demo/simplePendulum/MAIN.m",1.0609721,0,
"OptimTraj/demo/simpleWalker/Derive_simpleWalker.m",2.5879896,0,
"OptimTraj/demo/simpleWalker/MAIN.m",0.6862363,0,
"OptimTraj/demo/toyCar/MAIN.m",1.5129423,0,
"PIDtoolbox/PIDtoolbox.m",0.1854925,1,Undefined function 'PTlinecmap' for input arguments of type 'double'.
"PIDtoolbox/PTdispSetupInfoUIcontrol.m",0.026873,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTerrUIcontrol.m",0.0272167,1,Unrecognized function or variable 'filenameA'.
"PIDtoolbox/PTfreqTime.m",0.0333982,1,Unrecognized function or variable 'PTspecfig3'.
"PIDtoolbox/PTfreqTimeUIcontrol.m",0.0370419,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTload.m",0.0336661,0,
"PIDtoolbox/PTplotLogViewer.m",0.0481399,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTplotPIDerror.m",299.0335863,0,
"PIDtoolbox/PTplotSpec.m",0.0751872,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTplotSpec2D.m",0.0578192,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTplotStats.m",0.1036505,1,Unrecognized function or variable 'filenameA'.
"PIDtoolbox/PTprocess.m",3.474738,0,
"PIDtoolbox/PTsaveSettings.m",0.036164,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTspec2DUIcontrol.m",0.0474896,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTspecUIcontrol.m",0.0435373,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTstatsUIcontrol.m",0.037445,1,Unrecognized function or variable 'filenameA'.
"PIDtoolbox/PTtablecomp.m",0.0279298,1,Unable to resolve the name 'dataA.SetupInfo'.
"PIDtoolbox/PTtuneUIcontrol.m",0.0311387,1,Unrecognized function or variable 'fnameMaster'.
"PIDtoolbox/PTtuningParams.m",0.0546166,1,Unrecognized function or variable 'screensz_multiplier'.
"PIDtoolbox/PTviewerUIcontrol.m",0.0382716,1,Unrecognized function or variable 'vPos'.
"PIDtoolbox/movingPhaseLag.m",0.0277144,1,Unable to resolve the name 'DATmainA.debug'.
"PRMLT/demo/ch01/info_demo.m",0.0319729,1,Undefined function 'jointEntropy' for input arguments of type 'double'.
"PRMLT/demo/ch03/linRegEm_demo.m",0.4467102,1,Undefined function 'linRnd' for input arguments of type 'double'.
"PRMLT/demo/ch03/linRegFp_demo.m",0.0240428,1,Undefined function 'linRnd' for input arguments of type 'double'.
"PRMLT/demo/ch03/linReg_demo.m",0.0195702,1,Undefined function 'linRnd' for input arguments of type 'double'.
"PRMLT/demo/ch04/logitBin_demo.m",0.0190808,1,Undefined function 'kmeansRnd' for input arguments of type 'double'.
"PRMLT/demo/ch04/logitMn_demo.m",0.0173133,1,Undefined function 'kmeansRnd' for input arguments of type 'double'.
"PRMLT/demo/ch05/mlp_demo.m",0.0202017,1,Undefined function 'mlpReg' for input arguments of type 'double'.
"PRMLT/demo/ch06/knCenter_demo.m",0.0195122,1,Undefined function 'knCenter' for input arguments of type 'function_handle'.
"PRMLT/demo/ch06/knKmeans_demo.m",0.021292,1,Undefined function 'kmeansRnd' for input arguments of type 'double'.
"PRMLT/demo/ch06/knLin_demo.m",0.0210508,1,Undefined function 'knReg' for input arguments of type 'function_handle'.
"PRMLT/demo/ch06/knReg_demo.m",0.0192243,1,Undefined function 'knReg' for input arguments of type 'function_handle'.
"PRMLT/demo/ch07/rvmBinEm_demo.m",0.0184582,1,Undefined function 'kmeansRnd' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmBinFp_demo.m",0.0184797,1,Undefined function 'kmeansRnd' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegEm_demo.m",0.0209053,1,Undefined function 'rvmRegEm' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegEm_spSignal_demo.m",0.0240125,1,Undefined function 'unitize' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegFp_demo.m",0.0194241,1,Undefined function 'rvmRegFp' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegFp_spSignal_demo.m",0.020393,1,Undefined function 'unitize' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegSeq_demo.m",0.0186087,1,Undefined function 'rvmRegSeq' for input arguments of type 'double'.
"PRMLT/demo/ch07/rvmRegSeq_spSignal_demo.m",0.0227314,1,Undefined function 'unitize' for input arguments of type 'double'.
"PRMLT/demo/ch08/mrf_demo.m",0.1448357,1,Undefined function 'mrfIsGa' for input arguments of type 'double'.
"PRMLT/demo/ch08/nbBern_demo.m",0.0511169,1,Undefined function 'mixBernRnd' for input arguments of type 'double'.
